customer_id,age,gender,region,membership_tier,signup_date
CUST04068,41,Female,North,Bronze,2021-10-27 08:13:00
CUST04069,23,Female,North,Gold,2022-03-21 04:28:00
CUST04070,50,Female,West,Bronze,2021-04-20 23:46:00
CUST04071,44,Male,South,Bronze,2022-06-08 11:09:00
CUST04072,29,Male,East,Bronze,2022-09-09 02:31:00
CUST04073,19,Female,South,Bronze,2021-01-07 14:11:00
CUST04074,36,Female,West,Silver,2020-12-27 06:36:00
CUST04075,32,Female,Central,Bronze,2022-10-02 23:11:00
CUST04076,39,Male,North,Gold,2021-08-01 00:19:00
CUST04077,33,Male,Central,Platinum,2020-11-30 05:52:00
CUST04078,18,Male,South,Gold,2022-03-19 21:38:00
CUST04079,33,Male,West,Bronze,2021-01-20 02:09:00
CUST04080,34,Male,North,Platinum,2020-05-28 13:15:00
CUST04081,45,Male,West,Bronze,2022-07-21 20:25:00
CUST04082,29,Male,North,Silver,2020-07-25 23:33:00
CUST04083,58,Male,North,Silver,2020-10-09 23:48:00
CUST04084,18,Male,North,Bronze,2020-01-26 19:06:00
CUST04085,53,Female,South,Gold,2022-02-13 12:01:00
CUST04086,35,Male,West,Bronze,2020-08-14 00:48:00
CUST04087,48,Female,East,Silver,2020-03-31 04:15:00
CUST04088,38,Female,East,Bronze,2020-06-21 08:09:00
CUST04089,51,Female,East,Gold,2020-01-29 00:50:00
CUST04090,33,Female,West,Gold,2020-08-06 17:47:00
CUST04091,24,Male,Central,Bronze,2021-11-25 22:05:00
CUST04092,55,Female,West,Silver,2021-02-19 04:30:00
CUST04093,36,Female,North,Gold,2022-06-29 05:19:00
CUST04094,40,Female,Central,Silver,2021-11-11 15:09:00
CUST04095,52,Male,North,Silver,2021-05-15 01:34:00
CUST04096,25,Male,North,Silver,2021-07-02 20:34:00
CUST04097,45,Male,West,Bronze,2020-09-10 00:52:00
CUST04098,30,Female,East,Silver,2020-04-02 03:34:00
CUST04099,36,Female,Central,Silver,2021-08-31 03:32:00
CUST04100,38,Male,South,Silver,2022-05-01 04:00:00
CUST04101,19,Female,East,Gold,2021-04-05 00:14:00
CUST04102,28,Female,South,Bronze,2022-05-25 12:09:00
CUST04103,54,Male,West,Bronze,2021-12-25 20:18:00
CUST04104,48,Female,Central,Bronze,2021-04-08 21:24:00
CUST04105,37,Female,West,Bronze,2020-08-19 15:10:00
CUST04106,40,Male,South,Bronze,2020-08-14 07:06:00
CUST04107,34,Female,North,Platinum,2021-08-01 11:04:00
CUST04108,54,Male,West,Bronze,2021-11-15 03:23:00
CUST04109,35,Female,Central,Silver,2020-06-23 01:38:00
CUST04110,40,Female,West,Bronze,2020-11-06 05:27:00
CUST04111,51,Female,East,Silver,2022-12-23 10:38:00
CUST04112,28,Male,West,Platinum,2021-01-07 21:27:00
CUST04113,56,Male,South,Bronze,2020-11-04 21:43:00
CUST04114,19,Male,West,Gold,2021-09-10 19:52:00
CUST04115,57,Female,Central,Platinum,2021-08-11 11:56:00
CUST04116,33,Male,West,Silver,2020-08-01 08:58:00
CUST04117,35,Female,West,Bronze,2022-10-20 21:23:00
CUST04118,18,Male,Central,Silver,2021-06-28 22:51:00
CUST04119,32,Male,West,Gold,2020-06-06 00:55:00
CUST04120,25,Male,Central,Bronze,2020-11-01 20:09:00
CUST04121,30,Other,South,Silver,2021-10-18 04:24:00
CUST04122,36,Female,Central,Bronze,2022-07-04 23:50:00
CUST04123,49,Male,South,Bronze,2022-09-07 02:07:00
CUST04124,40,Male,South,Gold,2022-05-26 23:17:00
CUST04125,41,Female,Central,Silver,2020-10-24 02:20:00
CUST04126,24,Male,West,Bronze,2020-09-19 05:49:00
CUST04127,27,Female,East,Silver,2022-02-28 11:20:00
CUST04128,59,Female,Central,Bronze,2022-10-10 13:30:00
CUST04129,29,Female,West,Bronze,2022-04-28 19:50:00
CUST04130,57,Female,South,Silver,2021-11-14 04:51:00
CUST04131,35,Female,North,Silver,2021-05-19 12:26:00
CUST04132,38,Female,East,Bronze,2022-10-16 17:34:00
CUST04133,50,Female,West,Bronze,2022-10-06 17:34:00
CUST04134,53,Female,East,Silver,2021-04-17 12:05:00
CUST04135,36,Male,North,Gold,2022-05-14 16:36:00
CUST04136,33,Male,North,Gold,2021-03-26 22:05:00
CUST04137,37,Male,North,Bronze,2021-04-27 11:00:00
CUST04138,42,Female,Central,Silver,2021-02-21 00:23:00
CUST04139,48,Female,East,Gold,2022-08-29 04:58:00
CUST04140,38,Male,Central,Silver,2020-08-14 01:58:00
CUST04141,45,Male,North,Platinum,2021-12-17 11:54:00
CUST04142,57,Female,West,Platinum,2020-10-13 09:29:00
CUST04143,42,Female,North,Bronze,2020-10-23 17:59:00
CUST04144,41,Female,Central,Bronze,2022-05-13 07:13:00
CUST04145,19,Female,North,Bronze,2021-04-05 01:47:00
CUST04146,18,Male,North,Bronze,2020-10-10 03:44:00
CUST04147,42,Female,Central,Platinum,2020-10-21 12:46:00
CUST04148,36,Male,Central,Platinum,2020-02-24 22:27:00
CUST04149,31,Female,West,Bronze,2022-02-01 01:44:00
CUST04150,40,Male,Central,Silver,2020-08-06 21:37:00
CUST04151,37,Female,West,Silver,2020-06-01 15:53:00
CUST04152,51,Male,South,Bronze,2020-11-20 00:09:00
CUST04153,39,Male,South,Silver,2022-01-19 04:05:00
CUST04154,29,Female,Central,Platinum,2021-05-17 02:00:00
CUST04155,49,Male,North,Bronze,2022-05-03 04:48:00
CUST04156,35,Male,East,Bronze,2021-01-09 15:47:00
CUST04157,44,Female,North,Bronze,2020-10-14 23:33:00
CUST04158,32,Female,Central,Bronze,2021-09-06 15:26:00
CUST04159,30,Male,West,Bronze,2021-11-22 14:50:00
CUST04160,39,Female,North,Silver,2020-01-29 09:07:00
CUST04161,38,Female,South,Silver,2020-11-16 01:56:00
CUST04162,43,Male,Central,Gold,2020-03-07 19:48:00
CUST04163,34,Male,North,Bronze,2020-12-22 16:10:00
CUST04164,18,Male,North,Bronze,2020-01-24 12:53:00
CUST04165,32,Female,West,Gold,2022-05-18 21:56:00
CUST04166,47,Male,West,Gold,2022-07-20 17:45:00
CUST04167,34,Male,West,Bronze,2021-06-13 18:32:00
CUST04168,35,Female,East,Bronze,2021-09-19 22:14:00
CUST04169,49,Female,Central,Gold,2022-05-18 05:17:00
CUST04170,29,Male,Central,Bronze,2020-07-08 16:24:00
CUST04171,19,Female,South,Bronze,2020-09-14 23:13:00
CUST04172,36,Male,South,Silver,2022-04-01 19:03:00
CUST04173,32,Male,Central,Bronze,2021-03-25 12:11:00
CUST04174,26,Female,North,Bronze,2020-06-08 22:29:00
CUST04175,35,Female,Central,Silver,2022-09-05 10:41:00
CUST04176,43,Male,East,Gold,2022-04-10 12:10:00
CUST04177,37,Female,South,Gold,2020-04-22 11:41:00
CUST04178,41,Female,South,Platinum,2022-05-19 06:17:00
CUST04179,59,Male,South,Bronze,2020-08-11 03:04:00
CUST04180,33,Female,Central,Bronze,2022-01-13 19:49:00
CUST04181,41,Male,South,Gold,2021-11-19 00:15:00
CUST04182,31,Other,South,Silver,2021-08-01 05:34:00
CUST04183,27,Female,Central,Bronze,2020-08-07 02:13:00
CUST04184,30,Male,North,Bronze,2020-01-24 09:12:00
CUST04185,32,Male,South,Bronze,2021-02-18 20:59:00
CUST04186,42,Male,South,Silver,2020-03-08 07:17:00
CUST04187,66,Male,South,Bronze,2020-06-24 18:36:00
CUST04188,29,Male,East,Platinum,2020-04-02 18:50:00
CUST04189,33,Male,Central,Bronze,2022-09-18 01:03:00
CUST04190,37,Female,South,Platinum,2021-10-07 02:19:00
CUST04191,42,Male,East,Gold,2020-01-19 11:48:00
CUST04192,41,Female,North,Silver,2021-08-02 12:32:00
CUST04193,53,Female,North,Gold,2021-02-04 10:48:00
CUST04194,18,Female,East,Silver,2022-03-12 23:22:00
CUST04195,18,Female,North,Bronze,2020-09-23 22:43:00
CUST04196,32,Male,West,Bronze,2020-07-19 10:26:00
CUST04197,51,Male,North,Silver,2022-10-29 03:32:00
CUST04198,19,Female,West,Silver,2020-11-04 00:37:00
CUST04199,18,Male,East,Silver,2022-02-22 15:37:00
CUST04200,44,Female,West,Silver,2020-03-18 09:10:00
CUST04201,40,Female,North,Silver,2020-11-07 21:29:00
CUST04202,24,Female,South,Silver,2020-06-11 20:05:00
CUST04203,26,Female,West,Silver,2021-04-20 06:51:00
CUST04204,26,Female,North,Silver,2020-10-16 22:10:00
CUST04205,39,Male,South,Gold,2022-10-25 16:46:00
CUST04206,30,Male,East,Silver,2022-12-08 10:28:00
CUST04207,43,Female,East,Gold,2020-09-26 10:18:00
CUST04208,18,Male,Central,Silver,2022-01-08 19:54:00
CUST04209,27,Male,East,Silver,2022-06-02 01:57:00
CUST04210,24,Male,Central,Silver,2022-03-05 07:13:00
CUST04211,34,Female,East,Bronze,2020-06-03 04:36:00
CUST04212,31,Male,East,Platinum,2022-10-16 03:51:00
CUST04213,47,Female,East,Bronze,2020-02-01 04:49:00
CUST04214,18,Male,Central,Bronze,2021-09-26 17:55:00
CUST04215,38,Male,Central,Bronze,2020-06-28 15:06:00
CUST04216,44,Male,West,Bronze,2022-07-21 10:10:00
CUST04217,60,Male,North,Gold,2021-08-29 05:04:00
CUST04218,32,Female,North,Silver,2021-07-28 18:23:00
CUST04219,41,Male,North,Gold,2021-12-25 02:04:00
CUST04220,18,Male,East,Bronze,2021-01-02 22:49:00
CUST04221,18,Female,North,Bronze,2022-08-02 08:30:00
CUST04222,48,Female,Central,Bronze,2021-06-09 14:41:00
CUST04223,37,Male,West,Silver,2020-10-15 03:36:00
CUST04224,52,Male,South,Gold,2022-09-27 01:23:00
CUST04225,21,Other,West,Silver,2021-08-11 12:26:00
CUST04226,44,Female,North,Bronze,2020-09-22 14:23:00
CUST04227,60,Male,North,Platinum,2022-11-16 19:20:00
CUST04228,43,Female,Central,Bronze,2022-02-05 02:43:00
CUST04229,41,Male,West,Silver,2022-04-27 16:28:00
CUST04230,38,Male,Central,Silver,2021-06-23 21:02:00
CUST04231,19,Female,Central,Bronze,2020-04-27 23:50:00
CUST04232,54,Female,South,Bronze,2021-05-17 22:52:00
CUST04233,30,Male,Central,Bronze,2020-01-18 04:54:00
CUST04234,44,Female,Central,Gold,2020-08-04 09:24:00
CUST04235,19,Male,South,Silver,2020-11-21 18:25:00
CUST04236,23,Male,East,Gold,2020-05-30 07:24:00
CUST04237,55,Male,East,Silver,2022-08-05 21:05:00
CUST04238,33,Male,South,Silver,2021-12-16 14:29:00
CUST04239,55,Female,Central,Gold,2023-01-01 14:06:00
CUST04240,37,Male,North,Platinum,2020-06-25 05:46:00
CUST04241,18,Male,West,Bronze,2020-08-10 12:49:00
CUST04242,48,Female,North,Bronze,2022-06-07 06:25:00
CUST04243,30,Female,North,Gold,2021-11-05 02:20:00
CUST04244,46,Female,Central,Platinum,2021-12-03 19:31:00
CUST04245,38,Female,West,Platinum,2021-03-12 22:47:00
CUST04246,19,Male,West,Silver,2022-09-03 03:17:00
CUST04247,39,Female,East,Bronze,2022-07-20 01:34:00
CUST04248,64,Female,South,Bronze,2020-11-15 15:09:00
CUST04249,43,Female,Central,Platinum,2021-03-14 10:36:00
CUST04250,37,Female,West,Silver,2020-03-06 19:49:00
CUST04251,50,Male,Central,Bronze,2022-02-18 01:59:00
CUST04252,40,Female,East,Platinum,2022-01-11 13:30:00
CUST04253,40,Male,North,Bronze,2021-03-14 01:13:00
CUST04254,24,Male,West,Gold,2020-02-17 21:27:00
CUST04255,40,Male,East,Silver,2021-07-07 08:40:00
CUST04256,50,Female,Central,Bronze,2020-12-27 02:09:00
CUST04257,27,Male,East,Bronze,2020-05-22 08:25:00
CUST04258,55,Female,East,Bronze,2020-06-17 09:55:00
CUST04259,36,Male,East,Silver,2022-07-14 13:33:00
CUST04260,27,Female,East,Silver,2021-03-15 21:57:00
CUST04261,49,Male,East,Bronze,2021-06-16 05:53:00
CUST04262,34,Female,East,Platinum,2020-04-21 02:57:00
CUST04263,47,Female,South,Bronze,2022-05-28 10:48:00
CUST04264,34,Male,Central,Bronze,2021-09-01 05:12:00
CUST04265,37,Male,North,Bronze,2021-12-17 13:30:00
CUST04266,43,Female,Central,Bronze,2022-09-01 17:44:00
CUST04267,41,Female,West,Platinum,2020-11-26 22:27:00
CUST04268,18,Female,West,Bronze,2021-12-28 22:36:00
CUST04269,24,Male,Central,Silver,2022-03-08 00:35:00
CUST04270,49,Female,East,Gold,2021-02-11 02:46:00
CUST04271,36,Male,South,Silver,2020-10-24 10:42:00
CUST04272,31,Female,North,Bronze,2021-10-11 00:09:00
CUST04273,21,Female,East,Gold,2022-07-29 04:31:00
CUST04274,25,Male,Central,Gold,2021-10-11 03:50:00
CUST04275,18,Female,Central,Bronze,2022-04-13 08:33:00
CUST04276,36,Female,South,Silver,2020-01-09 14:53:00
CUST04277,30,Female,South,Platinum,2020-09-15 20:28:00
CUST04278,26,Male,Central,Silver,2020-07-19 01:13:00
CUST04279,37,Male,East,Gold,2021-01-20 13:44:00
CUST04280,42,Female,East,Platinum,2020-12-07 19:24:00
CUST04281,63,Male,East,Silver,2021-03-19 11:13:00
CUST04282,19,Male,North,Bronze,2021-01-27 21:36:00
CUST04283,51,Other,North,Bronze,2020-01-31 11:52:00
CUST04284,49,Male,East,Silver,2022-01-16 00:19:00
CUST04285,28,Other,Central,Bronze,2021-09-21 16:52:00
CUST04286,40,Male,South,Platinum,2020-09-13 22:31:00
CUST04287,32,Male,West,Silver,2022-07-23 13:26:00
CUST04288,40,Female,South,Silver,2021-12-22 11:53:00
CUST04289,56,Female,South,Gold,2022-05-23 16:48:00
CUST04290,45,Female,West,Silver,2021-11-19 03:59:00
CUST04291,44,Female,East,Bronze,2020-12-27 14:27:00
CUST04292,32,Female,South,Bronze,2022-02-04 05:35:00
CUST04293,20,Male,West,Silver,2020-11-30 17:27:00
CUST04294,35,Male,Central,Gold,2022-02-21 09:54:00
CUST04295,52,Male,Central,Silver,2022-06-15 20:18:00
CUST04296,19,Female,Central,Bronze,2020-07-23 02:51:00
CUST04297,25,Male,East,Bronze,2020-08-01 02:41:00
CUST04298,39,Male,South,Gold,2020-02-04 19:59:00
CUST04299,26,Female,South,Platinum,2022-04-23 03:31:00
CUST04300,28,Male,North,Bronze,2020-07-24 20:28:00
CUST04301,32,Male,Central,Gold,2022-10-28 18:51:00
CUST04302,21,Female,East,Silver,2020-03-08 21:18:00
CUST04303,26,Male,West,Silver,2022-05-12 06:14:00
CUST04304,46,Female,East,Gold,2022-07-21 17:24:00
CUST04305,22,Female,South,Bronze,2020-08-23 06:54:00
CUST04306,18,Male,Central,Silver,2022-08-20 03:22:00
CUST04307,30,Female,North,Bronze,2022-08-09 13:58:00
CUST04308,46,Male,East,Bronze,2022-03-22 00:23:00
CUST04309,35,Female,North,Silver,2021-04-04 16:18:00
CUST04310,32,Other,South,Bronze,2021-07-03 21:16:00
CUST04311,38,Female,West,Silver,2021-09-22 13:43:00
CUST04312,18,Female,East,Bronze,2021-05-10 00:57:00
CUST04313,43,Male,South,Silver,2022-04-30 01:00:00
CUST04314,42,Male,Central,Bronze,2020-02-24 04:50:00
CUST04315,33,Female,East,Gold,2022-02-06 16:52:00
CUST04316,50,Male,North,Silver,2021-10-13 10:10:00
CUST04317,24,Male,East,Platinum,2022-05-31 07:35:00
CUST04318,51,Male,South,Platinum,2022-03-13 06:39:00
CUST04319,39,Female,South,Bronze,2022-03-17 01:51:00
CUST04320,33,Male,North,Bronze,2022-05-29 04:40:00
CUST04321,37,Female,South,Silver,2022-03-11 23:11:00
CUST04322,36,Male,East,Silver,2022-04-06 10:33:00
CUST04323,52,Male,North,Bronze,2020-11-21 13:14:00
CUST04324,25,Female,South,Bronze,2020-07-23 22:51:00
CUST04325,28,Male,South,Silver,2020-09-16 16:07:00
CUST04326,50,Female,East,Platinum,2022-03-14 20:58:00
CUST04327,30,Male,South,Platinum,2021-06-17 17:10:00
CUST04328,48,Male,East,Bronze,2021-10-23 06:05:00
CUST04329,58,Male,Central,Bronze,2020-07-11 00:27:00
CUST04330,33,Female,East,Bronze,2020-01-25 20:49:00
CUST04331,46,Female,West,Silver,2020-11-10 00:39:00
CUST04332,24,Female,South,Gold,2020-06-11 18:24:00
CUST04333,47,Male,Central,Gold,2020-02-22 23:46:00
CUST04334,40,Female,North,Silver,2020-09-25 14:40:00
CUST04335,43,Female,West,Bronze,2022-01-04 05:15:00
CUST04336,30,Female,North,Bronze,2021-03-31 09:12:00
CUST04337,18,Female,West,Platinum,2021-05-18 23:49:00
CUST04338,44,Female,Central,Bronze,2022-02-14 08:42:00
CUST04339,18,Male,Central,Bronze,2020-04-16 08:05:00
CUST04340,34,Female,Central,Gold,2020-10-22 20:01:00
CUST04341,49,Male,West,Gold,2020-07-31 03:29:00
CUST04342,40,Female,East,Platinum,2020-09-09 03:09:00
CUST04343,61,Male,North,Bronze,2021-08-02 08:57:00
CUST04344,50,Male,East,Silver,2021-01-05 02:04:00
CUST04345,30,Male,East,Silver,2022-10-10 11:58:00
CUST04346,38,Male,South,Platinum,2021-03-02 12:06:00
CUST04347,37,Male,North,Gold,2022-10-03 00:26:00
CUST04348,19,Female,West,Gold,2020-05-31 15:40:00
CUST04349,26,Female,South,Bronze,2020-06-06 06:43:00
CUST04350,31,Female,South,Gold,2022-05-10 12:56:00
CUST04351,18,Female,Central,Silver,2021-10-05 20:58:00
CUST04352,38,Male,West,Bronze,2022-07-13 05:11:00
CUST04353,35,Female,East,Bronze,2021-09-04 00:57:00
CUST04354,18,Male,East,Silver,2021-01-01 21:36:00
CUST04355,42,Female,East,Bronze,2020-03-06 03:21:00
CUST04356,46,Male,Central,Gold,2021-12-12 15:39:00
CUST04357,40,Male,East,Gold,2020-01-12 05:33:00
CUST04358,34,Male,North,Bronze,2021-06-06 03:12:00
CUST04359,45,Male,East,Silver,2020-03-02 17:01:00
CUST04360,46,Male,East,Bronze,2022-11-27 16:48:00
CUST04361,41,Male,North,Silver,2020-11-09 06:55:00
CUST04362,28,Female,Central,Silver,2022-01-18 03:57:00
CUST04363,41,Female,South,Gold,2021-03-21 00:20:00
CUST04364,52,Male,West,Silver,2020-10-11 07:05:00
CUST04365,30,Male,Central,Gold,2020-09-17 08:17:00
CUST04366,63,Female,East,Gold,2022-09-14 06:05:00
CUST04367,31,Male,South,Silver,2021-12-15 22:35:00
CUST04368,38,Female,West,Silver,2021-08-26 14:47:00
CUST04369,29,Male,West,Gold,2022-10-13 13:32:00
CUST04370,40,Female,West,Bronze,2022-03-31 06:16:00
CUST04371,18,Female,North,Gold,2020-12-21 06:43:00
CUST04372,31,Female,North,Gold,2021-07-30 12:06:00
CUST04373,24,Female,South,Bronze,2021-10-01 05:50:00
CUST04374,39,Male,East,Platinum,2021-02-26 23:31:00
CUST04375,49,Male,South,Bronze,2022-06-07 14:27:00
CUST04376,45,Female,East,Platinum,2021-07-11 10:39:00
CUST04377,18,Female,Central,Bronze,2020-08-09 19:24:00
CUST04378,62,Male,West,Gold,2022-05-30 06:36:00
CUST04379,41,Female,West,Silver,2021-12-24 11:57:00
CUST04380,28,Male,North,Gold,2020-05-12 14:10:00
CUST04381,39,Male,Central,Bronze,2020-03-11 16:16:00
CUST04382,40,Female,Central,Bronze,2022-04-20 09:38:00
CUST04383,29,Male,East,Bronze,2022-12-23 11:25:00
CUST04384,40,Female,Central,Gold,2020-03-03 03:11:00
CUST04385,30,Male,North,Bronze,2021-10-23 13:50:00
CUST04386,33,Male,East,Silver,2021-01-16 11:15:00
CUST04387,29,Female,South,Gold,2020-05-29 06:42:00
CUST04388,20,Female,East,Platinum,2022-02-01 11:09:00
CUST04389,39,Male,South,Bronze,2021-10-06 03:00:00
CUST04390,45,Male,East,Gold,2021-10-15 22:00:00
CUST04391,44,Male,West,Bronze,2021-11-05 06:29:00
CUST04392,47,Male,South,Gold,2021-10-21 07:35:00
CUST04393,41,Female,North,Gold,2020-05-16 12:18:00
CUST04394,31,Female,South,Bronze,2021-03-11 16:13:00
CUST04395,48,Male,South,Bronze,2020-07-30 17:17:00
CUST04396,21,Male,East,Silver,2020-06-03 18:57:00
CUST04397,27,Female,West,Silver,2022-05-14 21:48:00
CUST04398,26,Female,East,Platinum,2022-06-11 10:52:00
CUST04399,50,Female,East,Bronze,2021-10-18 06:12:00
CUST04400,49,Female,West,Platinum,2020-04-12 15:31:00
CUST04401,43,Male,East,Silver,2020-04-06 08:26:00
CUST04402,50,Female,West,Platinum,2020-09-02 03:28:00
CUST04403,27,Female,North,Gold,2020-12-17 19:20:00
CUST04404,42,Female,West,Gold,2022-02-24 07:36:00
CUST04405,36,Male,Central,Bronze,2020-02-14 09:01:00
CUST04406,48,Male,West,Silver,2020-01-11 14:18:00
CUST04407,36,Male,West,Bronze,2020-09-26 12:02:00
CUST04408,33,Female,Central,Bronze,2022-12-29 16:02:00
CUST04409,44,Male,West,Silver,2021-11-22 20:01:00
CUST04410,48,Male,South,Gold,2020-05-23 15:06:00
CUST04411,29,Female,East,Bronze,2022-05-01 23:19:00
CUST04412,37,Male,East,Silver,2021-07-17 10:48:00
CUST04413,25,Male,North,Silver,2021-12-10 12:05:00
CUST04414,18,Male,North,Bronze,2021-10-04 15:39:00
CUST04415,40,Male,Central,Silver,2020-04-07 12:19:00
CUST04416,45,Male,South,Gold,2022-07-20 15:54:00
CUST04417,41,Female,North,Bronze,2020-09-06 11:39:00
CUST04418,18,Female,East,Gold,2020-07-30 00:14:00
CUST04419,33,Male,North,Silver,2020-04-08 00:08:00
CUST04420,18,Male,North,Gold,2020-08-04 10:55:00
CUST04421,54,Female,West,Bronze,2022-06-12 07:10:00
CUST04422,24,Male,North,Gold,2020-06-30 06:46:00
CUST04423,53,Male,Central,Bronze,2022-01-26 17:00:00
CUST04424,49,Female,East,Silver,2020-04-18 08:56:00
CUST04425,27,Male,Central,Bronze,2020-03-30 03:03:00
CUST04426,24,Male,Central,Gold,2021-09-16 02:16:00
CUST04427,42,Female,South,Gold,2021-11-06 22:39:00
CUST04428,27,Female,West,Bronze,2022-02-17 08:44:00
CUST04429,39,Male,Central,Bronze,2020-12-15 04:37:00
CUST04430,32,Male,South,Bronze,2022-08-02 03:08:00
CUST04431,18,Male,East,Bronze,2021-10-16 04:48:00
CUST04432,18,Female,East,Silver,2022-04-27 20:28:00
CUST04433,40,Male,South,Silver,2020-09-08 16:33:00
CUST04434,31,Male,Central,Platinum,2021-05-08 18:30:00
CUST04435,31,Female,Central,Platinum,2022-10-01 08:20:00
CUST04436,46,Female,West,Silver,2022-09-16 07:05:00
CUST04437,52,Male,West,Bronze,2021-06-25 09:45:00
CUST04438,34,Male,East,Bronze,2020-06-19 11:35:00
CUST04439,33,Female,West,Silver,2021-05-12 21:41:00
CUST04440,44,Female,South,Silver,2021-02-26 22:04:00
CUST04441,21,Male,East,Silver,2020-06-03 15:03:00
CUST04442,40,Male,Central,Platinum,2021-03-12 00:42:00
CUST04443,44,Male,East,Gold,2021-03-19 14:52:00
CUST04444,46,Male,North,Bronze,2022-02-28 06:31:00
CUST04445,18,Female,East,Bronze,2020-08-03 10:13:00
CUST04446,28,Male,West,Gold,2022-12-17 16:54:00
CUST04447,27,Female,South,Gold,2021-10-04 09:45:00
CUST04448,39,Female,Central,Bronze,2022-07-19 20:09:00
CUST04449,43,Male,Central,Gold,2022-10-31 03:58:00
CUST04450,55,Male,West,Silver,2020-09-24 07:58:00
CUST04451,32,Female,West,Silver,2022-01-15 12:28:00
CUST04452,32,Male,West,Bronze,2022-11-18 06:49:00
CUST04453,51,Female,North,Gold,2022-03-31 06:04:00
CUST04454,41,Other,South,Silver,2021-07-24 13:10:00
CUST04455,53,Male,North,Bronze,2021-09-22 18:41:00
CUST04456,41,Male,West,Gold,2020-07-29 04:29:00
CUST04457,24,Male,South,Gold,2020-08-08 23:07:00
CUST04458,22,Female,West,Gold,2021-05-08 00:57:00
CUST04459,19,Female,South,Bronze,2022-08-02 05:17:00
CUST04460,45,Female,Central,Platinum,2020-02-29 15:42:00
CUST04461,52,Female,North,Bronze,2022-12-24 14:22:00
CUST04462,60,Male,West,Silver,2021-06-28 03:59:00
CUST04463,48,Female,West,Silver,2020-06-22 11:27:00
CUST04464,51,Female,East,Silver,2021-03-11 04:25:00
CUST04465,31,Female,Central,Silver,2022-10-26 13:32:00
CUST04466,24,Female,West,Gold,2021-11-15 01:28:00
CUST04467,48,Female,North,Silver,2021-07-13 11:06:00
CUST04468,43,Female,Central,Silver,2020-04-11 20:24:00
CUST04469,39,Female,West,Bronze,2022-05-16 06:18:00
CUST04470,42,Female,North,Bronze,2021-01-23 12:11:00
CUST04471,41,Female,East,Bronze,2021-07-20 16:38:00
CUST04472,53,Female,East,Platinum,2022-10-08 16:27:00
CUST04473,53,Female,North,Gold,2020-08-12 21:03:00
CUST04474,44,Female,Central,Platinum,2021-05-25 03:14:00
CUST04475,48,Male,North,Bronze,2020-08-24 01:57:00
CUST04476,44,Male,North,Silver,2020-03-15 18:17:00
CUST04477,32,Male,East,Bronze,2021-05-04 02:34:00
CUST04478,47,Female,East,Gold,2020-07-26 08:14:00
CUST04479,21,Female,East,Bronze,2022-04-09 12:25:00
CUST04480,50,Other,West,Bronze,2020-07-27 07:46:00
CUST04481,23,Male,West,Silver,2021-07-04 15:13:00
CUST04482,41,Male,South,Bronze,2020-12-17 06:22:00
CUST04483,27,Male,West,Silver,2021-08-13 22:38:00
CUST04484,44,Male,Central,Silver,2021-08-13 23:00:00
CUST04485,37,Female,Central,Gold,2020-07-13 05:32:00
CUST04486,18,Male,East,Platinum,2022-09-04 23:19:00
CUST04487,43,Female,North,Bronze,2021-05-04 05:20:00
CUST04488,31,Female,East,Silver,2020-05-23 05:11:00
CUST04489,48,Female,North,Gold,2021-11-12 14:09:00
CUST04490,38,Female,East,Silver,2020-01-28 21:30:00
CUST04491,42,Male,East,Bronze,2022-05-27 10:01:00
CUST04492,26,Male,Central,Gold,2020-12-30 08:56:00
CUST04493,30,Female,North,Bronze,2020-06-07 05:43:00
CUST04494,32,Female,South,Bronze,2020-01-21 19:22:00
CUST04495,48,Male,South,Bronze,2022-08-29 18:00:00
CUST04496,58,Male,East,Bronze,2022-09-28 07:30:00
CUST04497,28,Male,East,Bronze,2020-08-13 01:52:00
CUST04498,50,Male,Central,Bronze,2020-02-06 18:43:00
CUST04499,18,Other,North,Silver,2021-08-19 07:33:00
CUST04500,23,Female,East,Bronze,2022-10-28 05:48:00
CUST04501,26,Male,South,Bronze,2020-10-28 03:06:00
CUST04502,21,Female,North,Silver,2021-09-16 23:21:00
CUST04503,18,Male,East,Bronze,2022-07-16 15:47:00
CUST04504,42,Male,North,Bronze,2021-12-20 17:16:00
CUST04505,35,Female,Central,Silver,2022-09-24 08:23:00
CUST04506,42,Female,South,Bronze,2022-07-29 00:52:00
CUST04507,46,Female,North,Bronze,2021-12-24 09:45:00
CUST04508,41,Female,South,Silver,2021-11-15 16:49:00
CUST04509,45,Female,East,Silver,2022-09-19 03:17:00
CUST04510,37,Male,West,Silver,2022-11-30 23:40:00
CUST04511,23,Female,North,Platinum,2020-02-13 04:26:00
CUST04512,50,Other,South,Silver,2021-03-28 21:09:00
CUST04513,30,Male,North,Silver,2022-01-02 15:01:00
CUST04514,26,Female,East,Bronze,2021-05-16 18:47:00
CUST04515,35,Female,East,Gold,2022-06-02 11:13:00
CUST04516,27,Male,South,Bronze,2020-07-02 06:58:00
CUST04517,32,Female,Central,Silver,2022-02-13 20:06:00
CUST04518,42,Male,North,Silver,2021-07-15 20:43:00
CUST04519,42,Female,North,Silver,2022-07-10 16:11:00
CUST04520,27,Male,East,Platinum,2021-06-28 21:22:00
CUST04521,32,Female,North,Platinum,2021-11-10 12:37:00
CUST04522,50,Male,South,Bronze,2022-05-05 08:19:00
